PERIOD_TAG;product_group;customer_name;dispatches_SellIn;orders_SellIn;Sellout;numeric_distribution_selling_promotion;type_promo_1;type_promo_2
2018-01-14;Product_22;Customer_01;0;0;37.83621258077278;0.0;0.0;0.0
2018-01-21;Product_22;Customer_01;0;0;41.38335751022023;0.1;0.0;0.0
2018-01-28;Product_22;Customer_01;43;43;101.68482131082685;3.9;1.0;1.0
2018-02-04;Product_22;Customer_01;129;129;48.477647369115125;0.1;0.0;0.0
2018-02-11;Product_22;Customer_01;1;1;47.295265725965976;0.0;0.0;0.0
2018-02-18;Product_22;Customer_01;23;23;46.11288408281683;0.1;0.0;0.0
2018-02-25;Product_22;Customer_01;43;43;46.11288408281683;0.1;0.0;0.0
2018-03-04;Product_22;Customer_01;43;43;53.20717394171172;0.0;0.0;0.0
2018-03-11;Product_22;Customer_01;64;64;43.74812079651853;0.0;0.0;0.0
2018-03-18;Product_22;Customer_01;87;87;40.20097586707108;0.0;0.0;0.0
2018-03-25;Product_22;Customer_01;45;45;35.47144929447448;0.0;0.0;0.0
2018-04-01;Product_22;Customer_01;1;1;37.83621258077278;0.0;0.0;0.0
2018-04-08;Product_22;Customer_01;0;0;42.56573915336938;0.0;0.0;0.0
2018-04-15;Product_22;Customer_01;172;172;37.83621258077278;0.0;0.0;0.0
2018-04-22;Product_22;Customer_01;86;86;41.38335751022023;0.0;0.0;0.0
2018-04-29;Product_22;Customer_01;2;2;42.56573915336938;0.1;0.0;0.0
2018-05-06;Product_22;Customer_01;43;43;46.11288408281683;0.1;0.0;0.0
2018-05-13;Product_22;Customer_01;0;0;95.7729130950811;3.1;1.0;1.0
2018-05-20;Product_22;Customer_01;21;21;41.38335751022023;0.1;0.0;0.0
2018-05-27;Product_22;Customer_01;216;216;47.295265725965976;0.1;0.0;0.0
2018-06-03;Product_22;Customer_01;43;43;44.93050243966768;0.0;0.0;0.0
2018-06-10;Product_22;Customer_01;90;90;42.56573915336938;0.0;0.0;0.0
2018-06-17;Product_22;Customer_01;21;21;49.660029012264275;0.1;0.0;0.0
2018-06-24;Product_22;Customer_01;90;90;47.295265725965976;0.0;0.0;0.0
2018-07-01;Product_22;Customer_01;1;1;43.74812079651853;0.0;0.0;0.0
2018-07-08;Product_22;Customer_01;108;194;49.660029012264275;0.1;0.0;0.0
2018-07-15;Product_22;Customer_01;87;87;47.295265725965976;0.1;0.0;0.0
2018-07-22;Product_22;Customer_01;86;86;55.57193722801002;0.0;0.0;0.0
2018-07-29;Product_22;Customer_01;0;0;43.74812079651853;0.1;0.0;0.0
2018-08-05;Product_22;Customer_01;86;86;89.86100487933535;3.0;0.0;1.0
2018-08-12;Product_22;Customer_01;2;2;50.842410655413424;0.6000000000000001;0.0;0.0
2018-08-19;Product_22;Customer_01;65;65;52.02479229856257;0.1;0.0;0.0
2018-08-26;Product_22;Customer_01;0;0;50.842410655413424;0.0;0.0;0.0
2018-09-02;Product_22;Customer_01;1;1;55.57193722801002;0.0;0.0;0.0
2018-09-09;Product_22;Customer_01;86;86;49.660029012264275;0.0;0.0;0.0
2018-09-16;Product_22;Customer_01;0;0;50.842410655413424;0.0;0.0;0.0
2018-09-23;Product_22;Customer_01;43;43;50.842410655413424;0.0;0.0;0.0
2018-09-30;Product_22;Customer_01;0;87;52.02479229856257;0.0;0.0;0.0
2018-10-07;Product_22;Customer_01;0;0;49.660029012264275;0.1;0.0;0.0
2018-10-14;Product_22;Customer_01;129;129;61.48384544375577;0.0;0.0;0.0
2018-10-21;Product_22;Customer_01;0;0;62.66622708690492;0.0;0.0;0.0
2018-10-28;Product_22;Customer_01;2;2;44.93050243966768;0.0;0.0;0.0
2018-11-04;Product_22;Customer_01;174;174;52.02479229856257;0.1;0.0;0.0
2018-11-11;Product_22;Customer_01;23;23;48.477647369115125;0.0;0.0;0.0
2018-11-18;Product_22;Customer_01;172;172;42.56573915336938;0.0;0.0;0.0
2018-11-25;Product_22;Customer_01;23;67;47.295265725965976;0.0;0.0;0.0
2018-12-02;Product_22;Customer_01;87;88;49.660029012264275;0.0;0.0;0.0
2018-12-09;Product_22;Customer_01;43;43;48.477647369115125;0.0;0.0;0.0
2018-12-16;Product_22;Customer_01;0;0;94.59053145193195;3.6;0.0;1.0
2018-12-23;Product_22;Customer_01;131;131;52.02479229856257;0.0;0.0;0.0
2018-12-30;Product_22;Customer_01;86;172;56.75431887115917;0.0;0.0;0.0
2019-01-06;Product_22;Customer_01;3;3;54.38955558486087;0.0;0.0;0.0
2019-01-13;Product_22;Customer_01;51;51;54.38955558486087;0.0;0.0;0.0
2019-01-20;Product_22;Customer_01;64;64;57.93670051430832;0.0;0.0;0.0
2019-01-27;Product_22;Customer_01;22;22;88.67862323618621;3.1;0.0;1.0
2019-02-03;Product_22;Customer_01;5;87;65.03099037320322;0.0;0.0;0.0
2019-02-10;Product_22;Customer_01;108;108;53.20717394171172;0.1;0.0;0.0
2019-02-17;Product_22;Customer_01;113;113;54.38955558486087;0.0;0.0;0.0
2019-02-24;Product_22;Customer_01;0;0;55.57193722801002;0.1;0.0;0.0
2019-03-03;Product_22;Customer_01;87;87;57.93670051430832;0.1;0.0;0.0
2019-03-10;Product_22;Customer_01;87;87;57.93670051430832;0.1;0.0;0.0
2019-03-17;Product_22;Customer_01;173;173;69.76051694579982;6.2;0.0;0.0
2019-03-24;Product_22;Customer_01;22;22;59.11908215745747;0.0;0.0;0.0
2019-03-31;Product_22;Customer_01;89;89;53.20717394171172;0.1;0.0;0.0
2019-04-07;Product_22;Customer_01;0;0;99.32005802452855;2.9000000000000004;0.0;1.0
2019-04-14;Product_22;Customer_01;22;22;57.93670051430832;0.1;0.0;0.0
2019-04-21;Product_22;Customer_01;87;87;56.75431887115917;0.1;0.0;0.0
2019-04-28;Product_22;Customer_01;88;88;55.57193722801002;0.1;0.0;0.0
2019-05-05;Product_22;Customer_01;133;133;53.20717394171172;0.1;0.0;0.0
2019-05-12;Product_22;Customer_01;0;0;54.38955558486087;0.30000000000000004;0.0;0.0
2019-05-19;Product_22;Customer_01;195;195;87.49624159303706;2.8000000000000003;0.0;1.0
2019-05-26;Product_22;Customer_01;173;173;55.57193722801002;0.1;0.0;0.0
2019-06-02;Product_22;Customer_01;0;0;53.20717394171172;0.0;0.0;0.0
2019-06-09;Product_22;Customer_01;23;23;62.66622708690492;0.1;0.0;0.0
2019-06-16;Product_22;Customer_01;87;87;62.66622708690492;0.1;0.0;0.0
2019-06-23;Product_22;Customer_01;2;2;49.660029012264275;0.0;0.0;0.0
2019-06-30;Product_22;Customer_01;2;2;55.57193722801002;0.0;0.0;0.0
2019-07-07;Product_22;Customer_01;172;172;70.94289858894896;0.0;0.0;0.0
2019-07-14;Product_22;Customer_01;65;65;69.76051694579982;0.1;0.0;0.0
2019-07-21;Product_22;Customer_01;2;2;70.94289858894896;0.0;0.0;0.0
2019-07-28;Product_22;Customer_01;86;86;57.93670051430832;0.0;0.0;0.0
2019-08-04;Product_22;Customer_01;173;173;62.66622708690492;0.0;0.0;0.0
2019-08-11;Product_22;Customer_01;174;174;67.39575365950151;0.0;0.0;0.0
2019-08-18;Product_22;Customer_01;22;22;73.30766187524726;0.0;0.0;0.0
2019-08-25;Product_22;Customer_01;0;0;65.03099037320322;0.1;0.0;0.0
2019-09-01;Product_22;Customer_01;0;0;72.1252802320981;0.1;0.0;0.0
2019-09-08;Product_22;Customer_01;2;2;74.49004351839642;0.1;0.0;0.0
2019-09-15;Product_22;Customer_01;0;0;76.8548068046947;0.1;0.0;0.0
2019-09-22;Product_22;Customer_01;0;0;75.67242516154556;0.1;0.0;0.0
2019-09-29;Product_22;Customer_01;0;0;72.1252802320981;0.1;0.0;0.0
2019-10-06;Product_22;Customer_01;0;0;75.67242516154556;0.2;0.0;0.0
2019-10-13;Product_22;Customer_01;0;0;69.76051694579982;0.1;0.0;0.0
2019-10-20;Product_22;Customer_01;0;0;59.11908215745747;0.1;0.0;0.0
2019-10-27;Product_22;Customer_01;0;0;60.30146380060662;0.0;0.0;0.0
2019-11-03;Product_22;Customer_01;0;0;61.48384544375577;0.0;0.0;0.0
2019-11-10;Product_22;Customer_01;0;0;42.56573915336938;0.0;0.0;0.0
2019-11-17;Product_22;Customer_01;0;0;41.38335751022023;0.0;0.0;0.0
2019-11-24;Product_22;Customer_01;0;0;31.924304365027034;0.0;0.0;0.0
2019-12-01;Product_22;Customer_01;0;0;31.924304365027034;0.0;0.0;0.0
2019-12-08;Product_22;Customer_01;0;0;28.377159435579586;0.1;0.0;0.0
2019-12-15;Product_22;Customer_01;0;0;22.46525121983384;0.0;0.0;0.0
2019-12-22;Product_22;Customer_01;0;0;22.46525121983384;0.0;0.0;0.0
2019-12-29;Product_22;Customer_01;0;0;17.73572464723724;0.0;0.0;0.0
2016-08-07;Product_24;Customer_01;1037;1037;0.0;0.0;0.0;0.0
2016-08-14;Product_24;Customer_01;2401;2401;1312.7204345380062;64.4;0.0;0.0
2016-08-21;Product_24;Customer_01;1901;1901;1236.1160590477248;63.5;0.0;0.0
2016-08-28;Product_24;Customer_01;1869;1869;1429.9483424852551;67.2;0.0;0.0
2016-09-04;Product_24;Customer_01;1971;1971;3725.758262481874;87.4;1.0;1.0
2016-09-11;Product_24;Customer_01;647;647;1332.4518645885332;65.7;0.0;0.0
2016-09-18;Product_24;Customer_01;3113;3113;1229.1520249122445;63.40000000000001;0.0;0.0
2016-09-25;Product_24;Customer_01;2213;2213;1323.1664857412263;62.3;0.0;0.0
2016-10-02;Product_24;Customer_01;3121;3121;1294.1496768433924;53.1;0.0;0.0
2016-10-09;Product_24;Customer_01;2670;2670;1429.9483424852551;54.90000000000001;0.0;0.0
2016-10-16;Product_24;Customer_01;1002;1002;1570.3896975507714;13.5;0.0;0.0
2016-10-23;Product_24;Customer_01;1037;1037;3383.3599174874344;89.0;1.0;1.0
2016-10-30;Product_24;Customer_01;628;628;1527.4448203819773;12.1;0.0;0.0
2016-11-06;Product_24;Customer_01;1087;1087;1382.3607758928076;9.0;0.0;0.0
2016-11-13;Product_24;Customer_01;1732;1732;1549.497595144331;9.9;0.0;0.0
2016-11-20;Product_24;Customer_01;1774;1774;1585.4784381776449;8.5;0.0;0.0
2016-11-27;Product_24;Customer_01;3530;3530;1576.1930593303382;6.6000000000000005;0.0;0.0
2016-12-04;Product_24;Customer_01;3456;3456;1614.4952470754788;0.9;0.0;0.0
2016-12-11;Product_24;Customer_01;1737;1737;1663.2434860238398;0.4;0.0;0.0
2016-12-18;Product_24;Customer_01;1419;1419;1940.644179087132;0.8;0.0;0.0
2016-12-25;Product_24;Customer_01;415;450;3374.0745386401272;84.0;1.0;1.0
2017-01-01;Product_24;Customer_01;1226;1226;1585.4784381776449;0.5;0.0;0.0
2017-01-08;Product_24;Customer_01;1072;1175;1530.9268374497171;0.6000000000000001;0.0;0.0
2017-01-15;Product_24;Customer_01;1729;1729;1705.0276908367207;0.6000000000000001;0.0;0.0
2017-01-22;Product_24;Customer_01;2087;2190;1743.3298785818615;1.0;0.0;0.0
2017-01-29;Product_24;Customer_01;1806;1910;1707.3490355485474;0.5;0.0;0.0
2017-02-05;Product_24;Customer_01;1970;1970;1561.1043187034645;1.3;0.0;0.0
2017-02-12;Product_24;Customer_01;3380;3380;1653.958107176533;0.6000000000000001;0.0;0.0
2017-02-19;Product_24;Customer_01;4214;4214;1636.5480218378327;0.4;0.0;0.0
2017-02-26;Product_24;Customer_01;1356;1356;1698.0636567012405;5.6000000000000005;0.0;0.0
2017-03-05;Product_24;Customer_01;1385;1385;4408.233607758928;90.9;0.0;1.0
2017-03-12;Product_24;Customer_01;1004;1004;1486.8212879250098;3.0;0.0;0.0
2017-03-19;Product_24;Customer_01;924;925;1602.8885235163452;1.6;0.0;0.0
2017-03-26;Product_24;Customer_01;1041;1112;1573.8717146185113;3.0;0.0;0.0
2017-04-02;Product_24;Customer_01;2074;2074;1652.7974348206196;0.7000000000000001;0.0;0.0
2017-04-09;Product_24;Customer_01;1419;1419;1659.7614689560999;0.7000000000000001;0.0;0.0
2017-04-16;Product_24;Customer_01;1867;1867;1760.7399639205619;0.5;0.0;0.0
2017-04-23;Product_24;Customer_01;1912;1912;1723.5984485313345;0.7000000000000001;0.0;0.0
2017-04-30;Product_24;Customer_01;1072;1072;2106.620325982742;0.6000000000000001;0.0;0.0
2017-05-07;Product_24;Customer_01;1764;2148;1688.7782778539338;1.3;0.0;0.0
2017-05-14;Product_24;Customer_01;2589;3314;1638.8693665496594;1.2000000000000002;0.0;0.0
2017-05-21;Product_24;Customer_01;2574;2577;1551.8189398561576;1.2000000000000002;0.0;0.0
2017-05-28;Product_24;Customer_01;2870;2939;1729.4018103109013;1.2000000000000002;0.0;0.0
2017-06-04;Product_24;Customer_01;3786;3786;1894.2172848505977;1.5;0.0;0.0
2017-06-11;Product_24;Customer_01;2185;2185;1699.224329057154;1.8;0.0;0.0
2017-06-18;Product_24;Customer_01;1523;1696;4515.015464502957;91.4;0.0;1.0
2017-06-25;Product_24;Customer_01;1040;1213;1729.4018103109013;1.4;0.0;0.0
2017-07-02;Product_24;Customer_01;1249;1319;1903.5026636979046;1.7000000000000002;0.0;0.0
2017-07-09;Product_24;Customer_01;1217;1217;1891.895940138771;1.1;0.0;0.0
2017-07-16;Product_24;Customer_01;3249;3249;1875.6465271559841;1.1;0.0;0.0
2017-07-23;Product_24;Customer_01;2667;2667;2166.9752884902364;0.9;0.0;0.0
2017-07-30;Product_24;Customer_01;1347;1347;1410.216912434728;0.4;0.0;0.0
2017-08-06;Product_24;Customer_01;1460;1805;1489.1426326368364;0.6000000000000001;0.0;0.0
2017-08-13;Product_24;Customer_01;1350;1350;1689.938950209847;0.7000000000000001;0.0;0.0
2017-08-20;Product_24;Customer_01;976;976;1847.7903906140634;0.7000000000000001;0.0;0.0
2017-08-27;Product_24;Customer_01;1555;1555;1799.0421516657025;0.9;0.0;0.0
2017-09-03;Product_24;Customer_01;1804;1838;1507.71339033145;0.1;0.0;0.0
2017-09-10;Product_24;Customer_01;1835;1835;1443.8764107562154;0.1;0.0;0.0
2017-09-17;Product_24;Customer_01;2181;2181;1397.4495165196813;0.1;0.0;0.0
2017-09-24;Product_24;Customer_01;1874;2323;1433.4303595529952;0.2;0.0;0.0
2017-10-01;Product_24;Customer_01;3082;3082;1426.4663254175152;0.7000000000000001;0.0;0.0
2017-10-08;Product_24;Customer_01;937;937;1455.483134315349;2.4000000000000004;0.0;0.0
2017-10-15;Product_24;Customer_01;798;798;4708.847747940487;92.0;1.0;1.0
2017-10-22;Product_24;Customer_01;866;866;1186.2071477434504;1.3;0.0;0.0
2017-10-29;Product_24;Customer_01;4485;4451;1460.1258237390025;1.4;0.0;0.0
2017-11-05;Product_24;Customer_01;1661;1661;1353.3439669949737;0.8;0.0;0.0
2017-11-12;Product_24;Customer_01;2041;2041;1497.2673391282299;2.2;0.0;0.0
2017-11-19;Product_24;Customer_01;523;523;4586.977150569584;91.4;1.0;1.0
2017-11-26;Product_24;Customer_01;937;937;1202.4565607262373;1.0;0.0;0.0
2017-12-03;Product_24;Customer_01;937;937;1433.4303595529952;1.4;0.0;0.0
2017-12-10;Product_24;Customer_01;1142;1142;1498.4280114841433;1.5;0.0;0.0
2017-12-17;Product_24;Customer_01;2077;2077;1577.3537316862514;1.7000000000000002;0.0;0.0
2017-12-24;Product_24;Customer_01;2046;2046;1997.5171245268866;18.6;0.0;1.0
2017-12-31;Product_24;Customer_01;2499;2499;1565.7470081271179;0.8;0.0;0.0
2018-01-07;Product_24;Customer_01;2782;2782;1739.8478615141214;0.30000000000000004;0.0;0.0
2018-01-14;Product_24;Customer_01;486;486;2030.0159504924604;16.5;0.0;1.0
2018-01-21;Product_24;Customer_01;1731;1731;1520.480786246497;1.1;0.0;0.0
2018-01-28;Product_24;Customer_01;1211;1211;1671.3681925152334;0.5;0.0;0.0
2018-02-04;Product_24;Customer_01;1216;1631;1597.0851617367784;1.0;0.0;0.0
2018-02-11;Product_24;Customer_01;2534;2534;1534.4088545174573;0.30000000000000004;0.0;0.0
2018-02-18;Product_24;Customer_01;1566;1568;1564.5863357712046;16.6;0.0;0.0
2018-02-25;Product_24;Customer_01;764;764;1554.1402845679843;16.1;0.0;0.0
2018-03-04;Product_24;Customer_01;797;797;1692.2602949216737;16.3;0.0;0.0
2018-03-11;Product_24;Customer_01;1556;1729;1703.8670184808072;16.900000000000002;0.0;0.0
2018-03-18;Product_24;Customer_01;1144;1699;1595.9244893808652;15.5;0.0;0.0
2018-03-25;Product_24;Customer_01;1199;2227;1419.502291282035;14.7;0.0;0.0
2018-04-01;Product_24;Customer_01;1656;2556;1102.6387381176887;2.2;0.0;0.0
2018-04-08;Product_24;Customer_01;2252;3392;937.8232635779921;0.8;0.0;0.0
2018-04-15;Product_24;Customer_01;2553;4080;2033.4979675602005;0.5;0.0;0.0
2018-04-22;Product_24;Customer_01;3111;6057;1994.0351074591465;0.4;0.0;0.0
2018-04-29;Product_24;Customer_01;3835;5232;2137.9584795924025;0.30000000000000004;0.0;0.0
2018-05-06;Product_24;Customer_01;1864;2923;2285.363868793399;3.8;0.0;0.0
2018-05-13;Product_24;Customer_01;3772;5191;5130.171813137035;76.10000000000002;1.0;1.0
2018-05-20;Product_24;Customer_01;1666;1978;2084.5675512203884;1.0;0.0;0.0
2018-05-27;Product_24;Customer_01;3736;7782;2151.886547863363;1.9;0.0;0.0
2018-06-03;Product_24;Customer_01;4220;8956;2713.6519681254276;0.30000000000000004;0.0;0.0
2018-06-10;Product_24;Customer_01;2534;6544;2675.3497803802866;1.3;0.0;0.0
2018-06-17;Product_24;Customer_01;1009;5124;6418.518128200862;82.9;1.0;1.0
2018-06-24;Product_24;Customer_01;2502;6132;2234.2942851332114;0.5;0.0;0.0
2018-07-01;Product_24;Customer_01;1453;5498;2500.08825463737;0.4;0.0;0.0
2018-07-08;Product_24;Customer_01;1891;5913;2668.385746244807;0.30000000000000004;0.0;0.0
2018-07-15;Product_24;Customer_01;3411;9393;2317.862694758973;0.2;0.0;0.0
2018-07-22;Product_24;Customer_01;7100;11628;3046.764934272561;0.30000000000000004;0.0;0.0
2018-07-29;Product_24;Customer_01;794;1105;2214.562855082684;0.30000000000000004;0.0;0.0
2018-08-05;Product_24;Customer_01;3386;4181;2502.4095993491965;0.2;0.0;0.0
2018-08-12;Product_24;Customer_01;4998;6896;2726.419364040474;0.4;0.0;0.0
2018-08-19;Product_24;Customer_01;3804;6777;2820.433824869456;0.2;0.0;0.0
2018-08-26;Product_24;Customer_01;3216;4911;3088.5491390854418;0.4;0.0;0.0
2018-09-02;Product_24;Customer_01;2846;4023;3015.4267806629;0.5;0.0;0.0
2018-09-09;Product_24;Customer_01;2392;3636;2726.419364040474;0.4;0.0;0.0
2018-09-16;Product_24;Customer_01;4290;5742;2671.8677633125467;0.4;0.0;0.0
2018-09-23;Product_24;Customer_01;2602;3605;2562.764561856691;0.30000000000000004;0.0;0.0
2018-09-30;Product_24;Customer_01;2777;4333;3276.5780607434053;0.6000000000000001;0.0;0.0
2018-10-07;Product_24;Customer_01;5232;5302;2768.203568853355;0.5;0.0;0.0
2018-10-14;Product_24;Customer_01;3216;3389;3715.312211278654;1.2000000000000002;0.0;0.0
2018-10-21;Product_24;Customer_01;1315;2700;5274.095185270292;81.60000000000002;0.0;0.0
2018-10-28;Product_24;Customer_01;1018;1478;2373.574967842814;2.4000000000000004;0.0;0.0
2018-11-04;Product_24;Customer_01;1218;1841;2604.548766669572;4.7;0.0;0.0
2018-11-11;Product_24;Customer_01;3768;3768;2668.385746244807;0.30000000000000004;0.0;0.0
2018-11-18;Product_24;Customer_01;3803;4494;2336.4334524535866;0.2;0.0;0.0
2018-11-25;Product_24;Customer_01;2826;2826;2691.5991933630735;0.30000000000000004;0.0;0.0
2018-12-02;Product_24;Customer_01;2007;2041;2618.476834940532;0.30000000000000004;0.0;0.0
2018-12-09;Product_24;Customer_01;3425;3564;2704.3665892781205;0.2;0.0;0.0
2018-12-16;Product_24;Customer_01;2952;4680;2780.970964768402;0.1;0.0;0.0
2018-12-23;Product_24;Customer_01;2736;2736;2804.1844118866693;0.2;0.0;0.0
2018-12-30;Product_24;Customer_01;4289;5084;4887.591290751144;80.4;0.0;0.0
2019-01-06;Product_24;Customer_01;1530;1564;2702.045244566294;6.5;0.0;0.0
2019-01-13;Product_24;Customer_01;2460;2495;3223.187132371391;20.8;0.0;0.0
2019-01-20;Product_24;Customer_01;2597;2977;3035.1582107134273;3.2;0.0;0.0
2019-01-27;Product_24;Customer_01;3630;3665;2677.6711250921135;3.5;0.0;0.0
2019-02-03;Product_24;Customer_01;2698;3251;3089.7098114413548;5.7;0.0;0.0
2019-02-10;Product_24;Customer_01;3535;3742;2822.755169581283;2.4000000000000004;0.0;0.0
2019-02-17;Product_24;Customer_01;4137;4137;2894.716855647911;2.5;0.0;0.0
2019-02-24;Product_24;Customer_01;2807;2841;2919.0909751220915;1.6;0.0;0.0
2019-03-03;Product_24;Customer_01;2209;2458;2970.160558782279;1.6;0.0;0.0
2019-03-10;Product_24;Customer_01;2664;2802;3033.997538357514;2.3000000000000003;0.0;0.0
2019-03-17;Product_24;Customer_01;4286;4286;3126.8513268305824;73.10000000000002;0.0;0.0
2019-03-24;Product_24;Customer_01;2910;2910;3036.3188830693407;2.5;0.0;0.0
2019-03-31;Product_24;Customer_01;2046;2046;2927.2156816134852;0.5;0.0;0.0
2019-04-07;Product_24;Customer_01;389;424;3203.455702320864;0.7000000000000001;0.0;0.0
2019-04-14;Product_24;Customer_01;1321;2219;3132.654688610149;0.9;0.0;0.0
2019-04-21;Product_24;Customer_01;2399;9378;3002.6593847478534;0.4;0.0;0.0
2019-04-28;Product_24;Customer_01;5955;10581;2880.788787376951;0.5;0.0;0.0
2019-05-05;Product_24;Customer_01;2844;5013;3057.210985475781;0.7000000000000001;0.0;0.0
2019-05-12;Product_24;Customer_01;5394;5423;7277.415671576745;86.60000000000002;0.0;1.0
2019-05-19;Product_24;Customer_01;7418;7499;2879.6281150210375;0.7000000000000001;0.0;0.0
2019-05-26;Product_24;Customer_01;4457;4464;3087.3884667295283;0.5;0.0;0.0
2019-06-02;Product_24;Customer_01;8789;10082;3144.2614121692827;0.4;0.0;0.0
2019-06-09;Product_24;Customer_01;4159;4885;2900.5202174274777;2.7;0.0;0.0
2019-06-16;Product_24;Customer_01;2520;2520;7470.087282658363;86.60000000000002;0.0;1.0
2019-06-23;Product_24;Customer_01;2555;2555;2733.3833981759544;3.0;0.0;0.0
2019-06-30;Product_24;Customer_01;3277;3277;3080.424432594048;0.5;0.0;0.0
2019-07-07;Product_24;Customer_01;5024;5024;3258.0073030487915;0.5;0.0;0.0
2019-07-14;Product_24;Customer_01;4997;4997;3179.0815828466834;0.5;0.0;0.0
2019-07-21;Product_24;Customer_01;3838;3838;3548.175392027131;1.0;0.0;0.0
2019-07-28;Product_24;Customer_01;1595;1595;6941.981360717785;85.0;0.0;1.0
2019-08-04;Product_24;Customer_01;1478;1478;2865.700046750077;2.5;0.0;0.0
2019-08-11;Product_24;Customer_01;2303;2303;3147.7434292370226;0.1;0.0;0.0
2019-08-18;Product_24;Customer_01;3139;3139;3074.6210708144813;0.1;0.0;0.0
2019-08-25;Product_24;Customer_01;1877;1977;3057.210985475781;2.6;0.0;0.0
2019-09-01;Product_24;Customer_01;2943;2943;3537.7293408239107;0.9;0.0;0.0
2019-09-08;Product_24;Customer_01;1573;1818;3102.477207356402;0.1;0.0;0.0
2019-09-15;Product_24;Customer_01;3402;3402;2975.963920561846;1.2000000000000002;0.0;0.0
2019-09-22;Product_24;Customer_01;2628;2764;3051.407623696214;0.30000000000000004;0.0;0.0
2019-09-29;Product_24;Customer_01;3451;3745;3180.242255202597;0.5;0.0;0.0
2019-10-06;Product_24;Customer_01;4615;5652;3013.1054359510736;0.4;0.0;0.0
2019-10-13;Product_24;Customer_01;6492;6795;2884.270804444691;0.30000000000000004;0.0;0.0
2019-10-20;Product_24;Customer_01;5312;5442;3039.8009001370806;1.2000000000000002;0.0;0.0
2019-10-27;Product_24;Customer_01;2272;2272;3485.4990848078096;0.4;0.0;0.0
2019-11-03;Product_24;Customer_01;3669;3669;3701.3841430076936;10.4;0.0;0.0
2019-11-10;Product_24;Customer_01;1676;1678;2874.985425597384;3.3000000000000003;0.0;0.0
2019-11-17;Product_24;Customer_01;1473;1473;3136.136705677889;2.2;0.0;0.0
2019-11-24;Product_24;Customer_01;977;977;3061.8536748994343;0.2;0.0;0.0
2019-12-01;Product_24;Customer_01;3287;3287;2907.484251562958;0.30000000000000004;0.0;0.0
2019-12-08;Product_24;Customer_01;5050;5050;3355.5037809455134;6.6000000000000005;0.0;0.0
2019-12-15;Product_24;Customer_01;2121;2121;3089.7098114413548;0.4;0.0;0.0
2019-12-22;Product_24;Customer_01;3255;3255;5448.1960386572955;73.2;0.0;0.0
2019-12-29;Product_24;Customer_01;2123;2123;2793.738360683449;0.5;0.0;0.0
2016-08-07;Product_25;Customer_01;23;23;0.0;0.0;0.0;0.0
2016-08-14;Product_25;Customer_01;28;28;53.19590439358397;0.0;0.0;0.0
2016-08-21;Product_25;Customer_01;122;122;291.95891713687945;2.5;1.0;1.0
2016-08-28;Product_25;Customer_01;115;115;39.58764978127179;0.0;0.0;0.0
2016-09-04;Product_25;Customer_01;518;518;37.113421669942305;0.0;0.0;0.0
2016-09-11;Product_25;Customer_01;1;1;38.35053572560705;0.0;0.0;0.0
2016-09-18;Product_25;Customer_01;323;323;39.58764978127179;0.0;0.0;0.0
2016-09-25;Product_25;Customer_01;76;76;37.113421669942305;0.0;0.0;0.0
2016-10-02;Product_25;Customer_01;1;1;38.35053572560705;0.0;0.0;0.0
2016-10-09;Product_25;Customer_01;28;28;42.06187789260128;0.0;0.0;0.0
2016-10-16;Product_25;Customer_01;69;69;39.58764978127179;0.0;0.0;0.0
2016-10-23;Product_25;Customer_01;69;69;28.4536232802891;0.0;0.0;0.0
2016-10-30;Product_25;Customer_01;23;23;42.06187789260128;0.0;0.0;0.0
2016-11-06;Product_25;Customer_01;191;191;37.113421669942305;0.0;0.0;0.0
2016-11-13;Product_25;Customer_01;46;46;38.35053572560705;0.0;0.0;0.0
2016-11-20;Product_25;Customer_01;32;32;42.06187789260128;0.0;0.0;0.0
2016-11-27;Product_25;Customer_01;92;92;35.876307614277565;0.0;0.0;0.0
2016-12-04;Product_25;Customer_01;0;0;39.58764978127179;0.0;0.0;0.0
2016-12-11;Product_25;Customer_01;149;149;44.53610600393077;0.0;0.0;0.0
2016-12-18;Product_25;Customer_01;1;1;53.19590439358397;0.0;0.0;0.0
2016-12-25;Product_25;Customer_01;69;69;27.216509224624357;0.0;0.0;0.0
2017-01-01;Product_25;Customer_01;152;152;48.247448170925;0.0;0.0;0.0
2017-01-08;Product_25;Customer_01;161;161;42.06187789260128;0.0;0.0;0.0
2017-01-15;Product_25;Customer_01;70;70;48.247448170925;0.0;0.0;0.0
2017-01-22;Product_25;Customer_01;21;21;174.43308184872885;1.1;1.0;1.0
2017-01-29;Product_25;Customer_01;128;128;53.19590439358397;0.0;0.0;0.0
2017-02-05;Product_25;Customer_01;47;47;48.247448170925;0.0;0.0;0.0
2017-02-12;Product_25;Customer_01;103;103;49.484562226589745;0.1;0.0;0.0
2017-02-19;Product_25;Customer_01;52;52;54.43301844924871;0.0;0.0;0.0
2017-02-26;Product_25;Customer_01;451;451;49.484562226589745;0.0;0.0;0.0
2017-03-05;Product_25;Customer_01;175;221;53.19590439358397;0.0;0.0;0.0
2017-03-12;Product_25;Customer_01;46;46;48.247448170925;0.0;0.0;0.0
2017-03-19;Product_25;Customer_01;23;23;61.85570278323718;0.0;0.0;0.0
2017-03-26;Product_25;Customer_01;25;25;134.84543206745704;1.4;1.0;1.0
